UserName,Name,Enabled,Must Change Password at Logon,Cannot Change Password,Password Never Expires,Reversible Password Encryption,Smartcard Logon Required,Delegation Permitted,Kerberos DES Only,Kerberos RC4,Kerberos AES-128bit,Kerberos AES-256bit,Does Not Require Pre Auth,Never Logged in,Logon Age (days),Password Age (days),Dormant (> 90 days),Password Age (> 180 days),Account Locked Out,Password Expired,Password Not Required,Delegation Type,Delegation Protocol,Delegation Services,Logon Workstations,AdminCount,Primary GroupID,SID,SIDHistory,HasSPN,Description,Title,Department,Company,Manager,Info,Last Logon Date,Password LastSet,Account Expiration Date,Account Expiration (days),Mobile,Email,HomeDirectory,ProfilePath,ScriptPath,UserAccountControl,First Name,Middle Name,Last Name,Country,whenCreated,whenChanged,DistinguishedName,CanonicalName
cristabel.lisa,Cristabel Lisa,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2567,,False,,,,,,,,11/14/2025 4:08:44 PM,,,,,,,,512,Cristabel,,Lisa,,11/14/2025 4:08:44 PM,11/14/2025 4:08:44 PM,"CN=Cristabel Lisa,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Cristabel Lisa
jania.nerissa,Jania Nerissa,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2568,,False,,,,,,,,11/14/2025 4:08:44 PM,,,,,,,,512,Jania,,Nerissa,,11/14/2025 4:08:44 PM,11/14/2025 4:08:44 PM,"CN=Jania Nerissa,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jania Nerissa
chantal.guglielma,Chantal Guglielma,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2569,,False,,,,,,,,11/14/2025 4:08:44 PM,,,,,,,,512,Chantal,,Guglielma,,11/14/2025 4:08:44 PM,11/14/2025 4:08:44 PM,"CN=Chantal Guglielma,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Chantal Guglielma
jenda.angelica,Jenda Angelica,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2570,,False,,,,,,,,11/14/2025 4:08:45 PM,,,,,,,,512,Jenda,,Angelica,,11/14/2025 4:08:45 PM,11/14/2025 4:08:45 PM,"CN=Jenda Angelica,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jenda Angelica
evelyn.madlen,Evelyn Madlen,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2571,,False,,,,,,,,11/14/2025 4:08:45 PM,,,,,,,,512,Evelyn,,Madlen,,11/14/2025 4:08:45 PM,11/14/2025 4:08:45 PM,"CN=Evelyn Madlen,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Evelyn Madlen
layney.liz,Layney Liz,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2572,,False,,,,,,,,11/14/2025 4:08:45 PM,,,,,,,,512,Layney,,Liz,,11/14/2025 4:08:45 PM,11/14/2025 4:08:45 PM,"CN=Layney Liz,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Layney Liz
rivi.audrye,Rivi Audrye,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2573,,False,,,,,,,,11/14/2025 4:08:45 PM,,,,,,,,512,Rivi,,Audrye,,11/14/2025 4:08:45 PM,11/14/2025 4:08:45 PM,"CN=Rivi Audrye,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Rivi Audrye
saba.rosanna,Saba Rosanna,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2574,,False,,,,,,,,11/14/2025 4:08:45 PM,,,,,,,,512,Saba,,Rosanna,,11/14/2025 4:08:45 PM,11/14/2025 4:08:45 PM,"CN=Saba Rosanna,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Saba Rosanna
carmel.roxanne,Carmel Roxanne,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2575,,False,,,,,,,,11/14/2025 4:08:45 PM,,,,,,,,512,Carmel,,Roxanne,,11/14/2025 4:08:45 PM,11/14/2025 4:08:46 PM,"CN=Carmel Roxanne,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Carmel Roxanne
annelise.berni,Annelise Berni,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2576,,False,,,,,,,,11/14/2025 4:08:46 PM,,,,,,,,512,Annelise,,Berni,,11/14/2025 4:08:46 PM,11/14/2025 4:08:46 PM,"CN=Annelise Berni,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Annelise Berni
muire.phelia,Muire Phelia,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2577,,False,,,,,,,,11/14/2025 4:08:46 PM,,,,,,,,512,Muire,,Phelia,,11/14/2025 4:08:46 PM,11/14/2025 4:08:46 PM,"CN=Muire Phelia,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Muire Phelia
alfreda.brandea,Alfreda Brandea,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,win11-dev,,513,S-1-5-21-4178490863-1286169181-2994033663-2578,,False,,,,,,,,11/14/2025 4:08:46 PM,,,,,,,,512,Alfreda,,Brandea,,11/14/2025 4:08:46 PM,2/9/2026 5:13:31 PM,"CN=Alfreda Brandea,OU=PWAuditees2,DC=vulnad,DC=local",vulnad.local/PWAuditees2/Alfreda Brandea
jocelin.rennie,Jocelin Rennie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2579,,False,,,,,,,,11/14/2025 4:08:46 PM,,,,,,,,512,Jocelin,,Rennie,,11/14/2025 4:08:46 PM,11/14/2025 4:08:46 PM,"CN=Jocelin Rennie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jocelin Rennie
leona.inessa,Leona Inessa,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2580,,False,,,,,,,,11/14/2025 4:08:46 PM,,,,,,,,512,Leona,,Inessa,,11/14/2025 4:08:46 PM,11/14/2025 4:08:46 PM,"CN=Leona Inessa,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Leona Inessa
florina.harmony,Florina Harmony,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2581,,False,,,,,,,,11/14/2025 4:08:46 PM,,,,,,,,512,Florina,,Harmony,,11/14/2025 4:08:46 PM,11/14/2025 4:08:47 PM,"CN=Florina Harmony,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Florina Harmony
odelle.shantee,Odelle Shantee,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2582,,False,,,,,,,,11/14/2025 4:08:47 PM,,,,,,,,512,Odelle,,Shantee,,11/14/2025 4:08:47 PM,11/14/2025 4:08:47 PM,"CN=Odelle Shantee,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Odelle Shantee
kirsten.grayce,Kirsten Grayce,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2583,,False,,,,,,,,11/14/2025 4:08:47 PM,,,,,,,,512,Kirsten,,Grayce,,11/14/2025 4:08:47 PM,11/14/2025 4:08:47 PM,"CN=Kirsten Grayce,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kirsten Grayce
cassandre.mercy,Cassandre Mercy,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2584,,False,,,,,,,,11/14/2025 4:08:47 PM,,,,,,,,512,Cassandre,,Mercy,,11/14/2025 4:08:47 PM,11/14/2025 4:08:47 PM,"CN=Cassandre Mercy,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Cassandre Mercy
laurens.celina,Laurens Celina,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2585,,False,,,,,,,,11/14/2025 4:08:47 PM,,,,,,,,512,Laurens,,Celina,,11/14/2025 4:08:47 PM,11/14/2025 4:08:47 PM,"CN=Laurens Celina,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Laurens Celina
harli.ferdinande,Harli Ferdinande,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2586,,False,,,,,,,,11/14/2025 4:08:47 PM,,,,,,,,512,Harli,,Ferdinande,,11/14/2025 4:08:47 PM,11/14/2025 4:08:47 PM,"CN=Harli Ferdinande,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Harli Ferdinande
nadine.adelle,Nadine Adelle,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2587,,False,,,,,,,,11/14/2025 4:08:47 PM,,,,,,,,512,Nadine,,Adelle,,11/14/2025 4:08:47 PM,11/14/2025 4:08:48 PM,"CN=Nadine Adelle,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Nadine Adelle
kirstyn.becky,Kirstyn Becky,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2588,,False,,,,,,,,11/14/2025 4:08:48 PM,,,,,,,,512,Kirstyn,,Becky,,11/14/2025 4:08:48 PM,11/14/2025 4:08:48 PM,"CN=Kirstyn Becky,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kirstyn Becky
steffane.shalna,Steffane Shalna,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2589,,False,,,,,,,,11/14/2025 4:08:48 PM,,,,,,,,512,Steffane,,Shalna,,11/14/2025 4:08:48 PM,11/14/2025 4:08:48 PM,"CN=Steffane Shalna,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Steffane Shalna
jami.lewie,Jami Lewie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2590,,False,,,,,,,,11/14/2025 4:08:48 PM,,,,,,,,512,Jami,,Lewie,,11/14/2025 4:08:48 PM,11/14/2025 4:08:48 PM,"CN=Jami Lewie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Jami Lewie
annemarie.cicily,Annemarie Cicily,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2591,,False,,,,,,,,11/14/2025 4:08:48 PM,,,,,,,,512,Annemarie,,Cicily,,11/14/2025 4:08:48 PM,11/14/2025 4:08:48 PM,"CN=Annemarie Cicily,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Annemarie Cicily
ddene.lucia,Ddene Lucia,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2592,,False,,,,,,,,11/14/2025 4:08:48 PM,,,,,,,,512,Ddene,,Lucia,,11/14/2025 4:08:48 PM,11/14/2025 4:08:48 PM,"CN=Ddene Lucia,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Ddene Lucia
konstantine.shawn,Konstantine Shawn,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2593,,False,,,,,,,,11/14/2025 4:08:49 PM,,,,,,,,512,Konstantine,,Shawn,,11/14/2025 4:08:48 PM,11/14/2025 4:08:49 PM,"CN=Konstantine Shawn,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Konstantine Shawn
minnaminnie.karalee,Minnaminnie Karalee,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2594,,False,,,,,,,,11/14/2025 4:08:49 PM,,,,,,,,512,Minnaminnie,,Karalee,,11/14/2025 4:08:49 PM,11/14/2025 4:08:49 PM,"CN=Minnaminnie Karalee,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Minnaminnie Karalee
doralynne.effie,Doralynne Effie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2595,,False,,,,,,,,11/14/2025 4:08:49 PM,,,,,,,,512,Doralynne,,Effie,,11/14/2025 4:08:49 PM,11/14/2025 4:08:49 PM,"CN=Doralynne Effie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Doralynne Effie
dodie.anna,Dodie Anna,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2596,,False,,,,,,,,11/14/2025 4:08:49 PM,,,,,,,,512,Dodie,,Anna,,11/14/2025 4:08:49 PM,11/14/2025 4:08:49 PM,"CN=Dodie Anna,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Dodie Anna
annie.renee,Annie Renee,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2597,,False,,,,,,,,11/14/2025 4:08:49 PM,,,,,,,,512,Annie,,Renee,,11/14/2025 4:08:49 PM,11/14/2025 4:08:49 PM,"CN=Annie Renee,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Annie Renee
hedwiga.lebbie,Hedwiga Lebbie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2598,,False,,,,,,,,11/14/2025 4:08:49 PM,,,,,,,,512,Hedwiga,,Lebbie,,11/14/2025 4:08:49 PM,11/14/2025 4:08:49 PM,"CN=Hedwiga Lebbie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Hedwiga Lebbie
shanna.jan,Shanna Jan,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2599,,False,,,,,,,,11/14/2025 4:08:49 PM,,,,,,,,512,Shanna,,Jan,,11/14/2025 4:08:49 PM,11/14/2025 4:08:50 PM,"CN=Shanna Jan,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Shanna Jan
adan.mikaela,Adan Mikaela,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2600,,False,,,,,,,,11/14/2025 4:08:50 PM,,,,,,,,512,Adan,,Mikaela,,11/14/2025 4:08:50 PM,11/14/2025 4:08:50 PM,"CN=Adan Mikaela,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Adan Mikaela
elane.debbi,Elane Debbi,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2601,,False,,,,,,,,11/14/2025 4:08:50 PM,,,,,,,,512,Elane,,Debbi,,11/14/2025 4:08:50 PM,11/14/2025 4:08:50 PM,"CN=Elane Debbi,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Elane Debbi
carilyn.cissiee,Carilyn Cissiee,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2602,,False,,,,,,,,11/14/2025 4:08:50 PM,,,,,,,,512,Carilyn,,Cissiee,,11/14/2025 4:08:50 PM,11/14/2025 4:08:50 PM,"CN=Carilyn Cissiee,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Carilyn Cissiee
fay.konstantin,Fay Konstantin,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2603,,False,,,,,,,,11/14/2025 4:08:50 PM,,,,,,,,512,Fay,,Konstantin,,11/14/2025 4:08:50 PM,11/14/2025 4:08:50 PM,"CN=Fay Konstantin,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Fay Konstantin
sarette.agathe,Sarette Agathe,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2604,,False,,,,,,,,11/14/2025 4:08:50 PM,,,,,,,,512,Sarette,,Agathe,,11/14/2025 4:08:50 PM,11/14/2025 4:08:50 PM,"CN=Sarette Agathe,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Sarette Agathe
lockwood.lloyd,Lockwood Lloyd,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2605,,False,,,,,,,,11/14/2025 4:08:51 PM,,,,,,,,512,Lockwood,,Lloyd,,11/14/2025 4:08:51 PM,11/14/2025 4:08:51 PM,"CN=Lockwood Lloyd,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lockwood Lloyd
kimberlyn.hatty,Kimberlyn Hatty,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2606,,False,,,,,,,,11/14/2025 4:08:51 PM,,,,,,,,512,Kimberlyn,,Hatty,,11/14/2025 4:08:51 PM,11/14/2025 4:08:51 PM,"CN=Kimberlyn Hatty,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kimberlyn Hatty
anett.dulsea,Anett Dulsea,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2607,,False,,,,,,,,11/14/2025 4:08:51 PM,,,,,,,,512,Anett,,Dulsea,,11/14/2025 4:08:51 PM,11/14/2025 4:08:51 PM,"CN=Anett Dulsea,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Anett Dulsea
nessy.charil,Nessy Charil,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2608,,False,,,,,,,,11/14/2025 4:08:51 PM,,,,,,,,512,Nessy,,Charil,,11/14/2025 4:08:51 PM,11/14/2025 4:08:51 PM,"CN=Nessy Charil,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Nessy Charil
polly.maire,Polly Maire,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2609,,False,,,,,,,,11/14/2025 4:08:51 PM,,,,,,,,512,Polly,,Maire,,11/14/2025 4:08:51 PM,11/14/2025 4:08:51 PM,"CN=Polly Maire,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Polly Maire
cordey.maighdiln,Cordey Maighdiln,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2610,,False,,,,,,,,11/14/2025 4:08:51 PM,,,,,,,,512,Cordey,,Maighdiln,,11/14/2025 4:08:51 PM,11/14/2025 4:08:52 PM,"CN=Cordey Maighdiln,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Cordey Maighdiln
dody.nelie,Dody Nelie,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2611,,False,,,,,,,,11/14/2025 4:08:52 PM,,,,,,,,512,Dody,,Nelie,,11/14/2025 4:08:52 PM,11/14/2025 4:08:52 PM,"CN=Dody Nelie,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Dody Nelie
hester.cynthia,Hester Cynthia,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2612,,False,,,,,,,,11/14/2025 4:08:52 PM,,,,,,,,512,Hester,,Cynthia,,11/14/2025 4:08:52 PM,11/14/2025 4:08:52 PM,"CN=Hester Cynthia,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Hester Cynthia
gusta.patrice,Gusta Patrice,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2613,,False,,,,,,,,11/14/2025 4:08:52 PM,,,,,,,,512,Gusta,,Patrice,,11/14/2025 4:08:52 PM,11/14/2025 4:08:52 PM,"CN=Gusta Patrice,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Gusta Patrice
fancy.maxine,Fancy Maxine,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2614,,False,,,,,,,,11/14/2025 4:08:52 PM,,,,,,,,512,Fancy,,Maxine,,11/14/2025 4:08:52 PM,11/14/2025 4:08:52 PM,"CN=Fancy Maxine,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Fancy Maxine
cristin.hope,Cristin Hope,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2615,,False,,,,,,,,11/14/2025 4:08:52 PM,,,,,,,,512,Cristin,,Hope,,11/14/2025 4:08:52 PM,11/14/2025 4:08:52 PM,"CN=Cristin Hope,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Cristin Hope
brynn.antonella,Brynn Antonella,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2616,,False,,,,,,,,11/14/2025 4:08:53 PM,,,,,,,,512,Brynn,,Antonella,,11/14/2025 4:08:53 PM,11/14/2025 4:08:53 PM,"CN=Brynn Antonella,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Brynn Antonella
costanza.geralda,Costanza Geralda,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2617,,False,,,,,,,,11/14/2025 4:08:53 PM,,,,,,,,512,Costanza,,Geralda,,11/14/2025 4:08:53 PM,11/14/2025 4:08:53 PM,"CN=Costanza Geralda,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Costanza Geralda
odille.shell,Odille Shell,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2618,,False,,,,,,,,11/14/2025 4:08:53 PM,,,,,,,,512,Odille,,Shell,,11/14/2025 4:08:53 PM,11/14/2025 4:08:53 PM,"CN=Odille Shell,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Odille Shell
cindelyn.beret,Cindelyn Beret,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2619,,False,,,,,,,,11/14/2025 4:08:53 PM,,,,,,,,512,Cindelyn,,Beret,,11/14/2025 4:08:53 PM,11/14/2025 4:08:53 PM,"CN=Cindelyn Beret,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Cindelyn Beret
konstantin.margot,Konstantin Margot,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2620,,False,,,,,,,,11/14/2025 4:08:53 PM,,,,,,,,512,Konstantin,,Margot,,11/14/2025 4:08:53 PM,11/14/2025 4:08:53 PM,"CN=Konstantin Margot,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Konstantin Margot
lorrie.louella,Lorrie Louella,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2621,,False,,,,,,,,11/14/2025 4:08:53 PM,,,,,,,,512,Lorrie,,Louella,,11/14/2025 4:08:53 PM,11/14/2025 4:08:53 PM,"CN=Lorrie Louella,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lorrie Louella
kristo.maurene,Kristo Maurene,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2622,,False,,,,,,,,11/14/2025 4:08:54 PM,,,,,,,,512,Kristo,,Maurene,,11/14/2025 4:08:54 PM,11/14/2025 4:08:54 PM,"CN=Kristo Maurene,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Kristo Maurene
elga.bria,Elga Bria,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2623,,False,,,,,,,,11/14/2025 4:08:54 PM,,,,,,,,512,Elga,,Bria,,11/14/2025 4:08:54 PM,11/14/2025 4:08:54 PM,"CN=Elga Bria,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Elga Bria
modesty.lazaro,Modesty Lazaro,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2624,,False,,,,,,,,11/14/2025 4:08:54 PM,,,,,,,,512,Modesty,,Lazaro,,11/14/2025 4:08:54 PM,11/14/2025 4:08:54 PM,"CN=Modesty Lazaro,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Modesty Lazaro
latisha.elle,Latisha Elle,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2625,,False,,,,,,,,11/14/2025 4:08:54 PM,,,,,,,,512,Latisha,,Elle,,11/14/2025 4:08:54 PM,11/14/2025 4:08:54 PM,"CN=Latisha Elle,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Latisha Elle
lilyan.cherianne,Lilyan Cherianne,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2626,,False,,,,,,,,11/14/2025 4:08:54 PM,,,,,,,,512,Lilyan,,Cherianne,,11/14/2025 4:08:54 PM,11/14/2025 4:08:54 PM,"CN=Lilyan Cherianne,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lilyan Cherianne
lek.rana,Lek Rana,True,False,False,False,False,False,True,False,Default,Default,Default,False,True,,96,False,False,False,False,False,,,,,,513,S-1-5-21-4178490863-1286169181-2994033663-2627,,False,,,,,,,,11/14/2025 4:08:54 PM,,,,,,,,512,Lek,,Rana,,11/14/2025 4:08:54 PM,11/14/2025 4:08:54 PM,"CN=Lek Rana,CN=Users,DC=vulnad,DC=local",vulnad.local/Users/Lek Rana
